"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2011","2011",,,"0","Units",,,30.6113894452534,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2012","2012",,,"0","Units",,,31.2352005908112,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2013","2013",,,"0","Units",,,31.4756032171582,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2014","2014",,,"0","Units",,,31.0843496714479,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2015","2015",,,"0","Units",,,29.8825094580051,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2016","2016",,,"0","Units",,,30.3168793287432,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2017","2017",,,"0","Units",,,29.4927392798661,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2018","2018",,,"0","Units",,,29.4325745938649,,
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2019","2019",,,"0","Units",,,28.9267620470364,"E","Estimated value"
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2020","2020",,,"0","Units",,,30.3198953469891,"E","Estimated value"
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2021","2021",,,"0","Units",,,30.9624600027558,"E","Estimated value"
"DEU","Germany","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2022","2022",,,"0","Units",,,31.5461535287402,"E","Estimated value"
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2000","2000",,,"0","Units",,,23.1143289285901,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2001","2001",,,"0","Units",,,21.7781951080302,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2002","2002",,,"0","Units",,,20.1217858897603,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2003","2003",,,"0","Units",,,19.5233250586687,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2004","2004",,,"0","Units",,,19.0910135601011,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2005","2005",,,"0","Units",,,19.0766985242384,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2006","2006",,,"0","Units",,,19.8028996930921,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2007","2007",,,"0","Units",,,20.0565301754316,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2008","2008",,,"0","Units",,,20.3029660434559,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2009","2009",,,"0","Units",,,19.2675397529572,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2010","2010",,,"0","Units",,,19.5425050694119,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2011","2011",,,"0","Units",,,20.3708475029329,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2012","2012",,,"0","Units",,,20.3210930641713,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2013","2013",,,"0","Units",,,19.9014708236257,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2014","2014",,,"0","Units",,,20.0402742337135,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2015","2015",,,"0","Units",,,20.0198269765843,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2016","2016",,,"0","Units",,,20.2983022515424,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2017","2017",,,"0","Units",,,20.41148887719,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2018","2018",,,"0","Units",,,21.0652067331263,,
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2019","2019",,,"0","Units",,,21.3161068590229,"E","Estimated value"
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2020","2020",,,"0","Units",,,21.5407215025869,"E","Estimated value"
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2021","2021",,,"0","Units",,,21.2994512709229,"E","Estimated value"
"DEU","Germany","P51S","Gross fixed capital formation, percentage of GDP","2022","2022",,,"0","Units",,,22.0850131938372,"E","Estimated value"
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2000","2000",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2001","2001",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2002","2002",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2003","2003",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2004","2004",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2005","2005",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2006","2006",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2007","2007",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2008","2008",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2009","2009",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2010","2010",,,"0","Units",,,100,"B","Break"
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2011","2011",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2012","2012",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2013","2013",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2014","2014",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2015","2015",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2016","2016",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2017","2017",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2018","2018",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2019","2019",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2020","2020",,,"0","Units",,,100,,
"GRC","Greece","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2021","2021",,,"0","Units",,,100,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2000","2000",,,"0","Units",,,30.733283082468,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2001","2001",,,"0","Units",,,33.4167881913063,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2002","2002",,,"0","Units",,,34.2930569680569,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2003","2003",,,"0","Units",,,31.133093398082,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2004","2004",,,"0","Units",,,27.1718713183928,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2005","2005",,,"0","Units",,,27.8112848179967,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2006","2006",,,"0","Units",,,25.4036626948583,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2007","2007",,,"0","Units",,,30.1218882239784,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2008","2008",,,"0","Units",,,32.1541536400008,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2009","2009",,,"0","Units",,,29.567848346365,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2010","2010",,,"0","Units",,,38.7796178486817,"B","Break"
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2011","2011",,,"0","Units",,,37.9870676588231,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2012","2012",,,"0","Units",,,41.1891912641075,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2013","2013",,,"0","Units",,,40.3692686150146,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2014","2014",,,"0","Units",,,46.3012498307129,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2015","2015",,,"0","Units",,,47.2365628765646,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2016","2016",,,"0","Units",,,50.8964010756682,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2017","2017",,,"0","Units",,,46.4688803450565,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2018","2018",,,"0","Units",,,56.5724374637668,,
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2019","2019",,,"0","Units",,,60.3034686125931,"E","Estimated value"
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2020","2020",,,"0","Units",,,55.9554900303432,"E","Estimated value"
"GRC","Greece","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2021","2021",,,"0","Units",,,54.7409654681522,"E","Estimated value"
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2000","2000",,,"0","Units",,,20.50564672507,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2001","2001",,,"0","Units",,,24.0252600924814,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2002","2002",,,"0","Units",,,20.7642023083611,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2003","2003",,,"0","Units",,,23.4752811565462,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2004","2004",,,"0","Units",,,23.3298694787332,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2005","2005",,,"0","Units",,,21.2312824170839,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2006","2006",,,"0","Units",,,24.1887887633414,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2007","2007",,,"0","Units",,,18.6458635250399,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2008","2008",,,"0","Units",,,23.4508358172175,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2009","2009",,,"0","Units",,,27.4607396830859,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2010","2010",,,"0","Units",,,22.4447874620807,"B","Break"
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2011","2011",,,"0","Units",,,18.3026356475756,,
"GRC","Greece","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2012","2012",,,"0","Units",,,22.2149667082001,,
